"raw.data$TreeID","Year","Alive","newRecruits","Ht","CanDiam1","CanDiam2","DBH","Ht.t.min.1","CanDiam1.tmin.1","CanDiam2.tmin.1","DBH.tmin.1"
"PJControl . LAI_Left . 3564 . 50",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3564 . 50",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3564 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3564 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3564 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3565 . 50",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3565 . 50",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3565 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3565 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3566 . 50",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3566 . 50",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3566 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3566 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3566 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3566 . 50",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3566 . 50",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3566 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3566 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3567 . 50",2013,1,NA,3.2,1.6,2.85,9.4,NA,NA,NA,NA
"PJControl . LAI_Left . 3567 . 50",2014,0,NA,NA,NA,NA,NA,3.2,1.6,2.85,9.4
"PJControl . LAI_Left . 3567 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3567 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3567 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3567 . 50",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3567 . 50",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3567 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3567 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3570 . 50",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3570 . 50",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3570 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3570 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3570 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3570 . 50",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3570 . 50",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3570 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3570 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3571 . 50",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3571 . 50",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3571 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3571 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3571 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3571 . 50",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3571 . 50",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3571 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3571 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3572 . 50",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3572 . 50",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3572 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3572 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3572 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3572 . 50",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3572 . 50",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3572 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3572 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3573 . 50",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3573 . 50",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3573 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3573 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3573 . 50",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3573 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3573 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3575 . 50",2016,1,1,0.5,0.76,0.41,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3575 . 50",2017,1,NA,0.54,0.83,0.49,NA,0.5,0.76,0.41,NA
"PJControl . LAI_Left . 3575 . 50",2018,1,NA,0.5,1.04,0.57,NA,0.54,0.83,0.49,NA
"PJControl . LAI_Left . 3575 . 50",2019,0,NA,NA,NA,NA,NA,0.5,1.04,0.57,NA
"PJControl . LAI_Left . 3575 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3575 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3580 . 50",2016,1,1,0.57,0.89,0.88,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3580 . 50",2017,1,NA,0.65,0.83,0.57,NA,0.57,0.89,0.88,NA
"PJControl . LAI_Left . 3580 . 50",2018,1,NA,0.7,0.9,0.81,NA,0.65,0.83,0.57,NA
"PJControl . LAI_Left . 3580 . 50",2019,0,NA,NA,NA,NA,NA,0.7,0.9,0.81,NA
"PJControl . LAI_Left . 3580 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3580 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3583 . 50",2016,1,1,0.57,0.39,0.37,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3583 . 50",2017,1,NA,0.6,0.4,0.4,NA,0.57,0.39,0.37,NA
"PJControl . LAI_Left . 3583 . 50",2018,1,NA,0.5,0.46,0.48,NA,0.6,0.4,0.4,NA
"PJControl . LAI_Left . 3583 . 50",2019,0,NA,NA,NA,NA,NA,0.5,0.46,0.48,NA
"PJControl . LAI_Left . 3583 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3583 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3803 . 50",2017,1,1,0.8,0.7,0.7,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3803 . 50",2018,1,NA,0.8,0.75,0.7,NA,0.8,0.7,0.7,NA
"PJControl . LAI_Left . 3803 . 50",2019,0,NA,NA,NA,NA,NA,0.8,0.75,0.7,NA
"PJControl . LAI_Left . 3803 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Left . 3803 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3312 . 50",2013,1,NA,1.7,1.93,1.44,1.9,NA,NA,NA,NA
"PJControl . LAI_Right . 3312 . 50",2014,0,NA,NA,NA,NA,NA,1.7,1.93,1.44,1.9
"PJControl . LAI_Right . 3312 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3312 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3312 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3312 . 50",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3312 . 50",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3312 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3312 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3319 . 50",2013,1,NA,3.05,2.56,2.25,9.8,NA,NA,NA,NA
"PJControl . LAI_Right . 3319 . 50",2014,0,NA,NA,NA,NA,NA,3.05,2.56,2.25,9.8
"PJControl . LAI_Right . 3319 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3319 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3321 . 50",2013,1,NA,1.4,0.85,1.5,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3321 . 50",2014,1,NA,1.4,1.3,0.8,NA,1.4,0.85,1.5,NA
"PJControl . LAI_Right . 3321 . 50",2015,1,NA,1.35,1.3,0.8,NA,1.4,1.3,0.8,NA
"PJControl . LAI_Right . 3321 . 50",2016,0,NA,NA,NA,NA,NA,1.35,1.3,0.8,NA
"PJControl . LAI_Right . 3321 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3321 . 50",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3321 . 50",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3321 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3321 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3322 . 50",2013,1,NA,2.4,1.2,1.05,4.2,NA,NA,NA,NA
"PJControl . LAI_Right . 3322 . 50",2014,0,NA,NA,NA,NA,NA,2.4,1.2,1.05,4.2
"PJControl . LAI_Right . 3322 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3322 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3323 . 50",2013,1,NA,1.1,0.8,0.55,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3323 . 50",2014,1,NA,1.1,0.81,0.77,NA,1.1,0.8,0.55,NA
"PJControl . LAI_Right . 3323 . 50",2015,1,NA,1.1,1,0.8,NA,1.1,0.81,0.77,NA
"PJControl . LAI_Right . 3323 . 50",2016,1,NA,0.94,0.99,0.74,NA,1.1,1,0.8,NA
"PJControl . LAI_Right . 3323 . 50",2017,1,NA,0.95,0.89,0.74,NA,0.94,0.99,0.74,NA
"PJControl . LAI_Right . 3323 . 50",2018,1,NA,0.9,0.96,0.8,NA,0.95,0.89,0.74,NA
"PJControl . LAI_Right . 3323 . 50",2019,0,NA,NA,NA,NA,NA,0.9,0.96,0.8,NA
"PJControl . LAI_Right . 3323 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3323 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3324 . 50",2013,1,NA,2.5,2.2,1.7,8.2,NA,NA,NA,NA
"PJControl . LAI_Right . 3324 . 50",2014,1,NA,2.4,2.52,1.85,8.2,2.5,2.2,1.7,8.2
"PJControl . LAI_Right . 3324 . 50",2015,1,NA,2.3,2.4,1.8,8.1,2.4,2.52,1.85,8.2
"PJControl . LAI_Right . 3324 . 50",2016,1,NA,2.3,2.88,1.78,7.8,2.3,2.4,1.8,8.1
"PJControl . LAI_Right . 3324 . 50",2017,1,NA,2.2,2.87,1.75,7.8,2.3,2.88,1.78,7.8
"PJControl . LAI_Right . 3324 . 50",2018,1,NA,2.1,1.86,3.12,NA,2.2,2.87,1.75,7.8
"PJControl . LAI_Right . 3324 . 50",2019,1,NA,2.1,2.78,1.98,NA,2.1,1.86,3.12,NA
"PJControl . LAI_Right . 3324 . 50",2021,1,NA,2.06,2.7,1.81,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3324 . 50",2022,1,NA,2.04,3,1.85,NA,2.06,2.7,1.81,NA
"PJControl . LAI_Right . 3325 . 50",2013,1,NA,2.2,1.6,1.3,5.1,NA,NA,NA,NA
"PJControl . LAI_Right . 3325 . 50",2014,1,NA,2.3,1.7,1.24,4.8,2.2,1.6,1.3,5.1
"PJControl . LAI_Right . 3325 . 50",2015,1,NA,2.3,1.8,1.4,4.9,2.3,1.7,1.24,4.8
"PJControl . LAI_Right . 3325 . 50",2016,1,NA,2.2,1.6,1.57,5,2.3,1.8,1.4,4.9
"PJControl . LAI_Right . 3325 . 50",2017,1,NA,2.2,1.35,1.19,5.8,2.2,1.6,1.57,5
"PJControl . LAI_Right . 3325 . 50",2018,1,NA,2.5,1.67,1.35,NA,2.2,1.35,1.19,5.8
"PJControl . LAI_Right . 3325 . 50",2019,1,NA,2.4,1.36,1.29,NA,2.5,1.67,1.35,NA
"PJControl . LAI_Right . 3325 . 50",2021,1,NA,2.3,1.32,1.16,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3325 . 50",2022,1,NA,2.44,1.45,1.07,NA,2.3,1.32,1.16,NA
"PJControl . LAI_Right . 3327 . 50",2013,1,NA,2.7,2.9,1.4,6,NA,NA,NA,NA
"PJControl . LAI_Right . 3327 . 50",2014,1,NA,2.7,2.47,1.74,6.2,2.7,2.9,1.4,6
"PJControl . LAI_Right . 3327 . 50",2015,1,NA,2.7,2.9,2.3,6,2.7,2.47,1.74,6.2
"PJControl . LAI_Right . 3327 . 50",2016,1,NA,2.6,2.78,2.14,6.2,2.7,2.9,2.3,6
"PJControl . LAI_Right . 3327 . 50",2017,1,NA,2.5,2.77,2.64,9.1,2.6,2.78,2.14,6.2
"PJControl . LAI_Right . 3327 . 50",2018,1,NA,2.6,2.72,3.07,NA,2.5,2.77,2.64,9.1
"PJControl . LAI_Right . 3327 . 50",2019,1,NA,2.6,3.02,2.75,NA,2.6,2.72,3.07,NA
"PJControl . LAI_Right . 3327 . 50",2021,1,NA,2.8,2.85,1.59,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3327 . 50",2022,1,NA,2.23,2.91,2.31,NA,2.8,2.85,1.59,NA
"PJControl . LAI_Right . 3332 . 50",2013,1,NA,3,1.8,1.7,7.5,NA,NA,NA,NA
"PJControl . LAI_Right . 3332 . 50",2014,0,NA,NA,NA,NA,NA,3,1.8,1.7,7.5
"PJControl . LAI_Right . 3332 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3332 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3332 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3332 . 50",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3332 . 50",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3332 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3332 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3334 . 50",2013,1,NA,3.2,2.2,1.85,8.9,NA,NA,NA,NA
"PJControl . LAI_Right . 3334 . 50",2014,0,NA,NA,NA,NA,NA,3.2,2.2,1.85,8.9
"PJControl . LAI_Right . 3334 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3334 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3334 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3334 . 50",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3334 . 50",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3334 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3334 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3336 . 50",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3336 . 50",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3336 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3336 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3337 . 50",2013,1,NA,2,2,2.3,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3337 . 50",2014,0,NA,NA,NA,NA,NA,2,2,2.3,NA
"PJControl . LAI_Right . 3337 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3338 . 50",2013,1,NA,3.4,2.2,1.8,6.1,NA,NA,NA,NA
"PJControl . LAI_Right . 3338 . 50",2014,0,NA,NA,NA,NA,NA,3.4,2.2,1.8,6.1
"PJControl . LAI_Right . 3338 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3339 . 50",2013,1,NA,3.6,1.8,1.2,7,NA,NA,NA,NA
"PJControl . LAI_Right . 3339 . 50",2014,0,NA,NA,NA,NA,NA,3.6,1.8,1.2,7
"PJControl . LAI_Right . 3339 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3339 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3340 . 50",2013,1,NA,1.8,1.1,1.3,2.4,NA,NA,NA,NA
"PJControl . LAI_Right . 3340 . 50",2014,1,NA,1.8,1.25,1.2,2.4,1.8,1.1,1.3,2.4
"PJControl . LAI_Right . 3340 . 50",2015,1,NA,1.8,1.7,1.4,2.5,1.8,1.25,1.2,2.4
"PJControl . LAI_Right . 3340 . 50",2016,1,NA,1.82,1.31,1.36,2.7,1.8,1.7,1.4,2.5
"PJControl . LAI_Right . 3340 . 50",2017,1,NA,2,1.24,1.27,2.5,1.82,1.31,1.36,2.7
"PJControl . LAI_Right . 3340 . 50",2018,1,NA,1.9,1.31,1.44,NA,2,1.24,1.27,2.5
"PJControl . LAI_Right . 3340 . 50",2019,1,NA,2,4.25,1.13,NA,1.9,1.31,1.44,NA
"PJControl . LAI_Right . 3340 . 50",2021,1,NA,2.1,1.32,1.25,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3340 . 50",2022,1,NA,2.08,1.42,1.21,NA,2.1,1.32,1.25,NA
"PJControl . LAI_Right . 3341 . 50",2013,1,NA,1.3,1.7,1.35,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3341 . 50",2014,1,NA,1.1,1.9,1.3,NA,1.3,1.7,1.35,NA
"PJControl . LAI_Right . 3341 . 50",2015,1,NA,1.4,2,1.5,NA,1.1,1.9,1.3,NA
"PJControl . LAI_Right . 3341 . 50",2016,1,NA,1.33,1.99,1.28,NA,1.4,2,1.5,NA
"PJControl . LAI_Right . 3341 . 50",2017,1,NA,1.6,2.03,1.14,NA,1.33,1.99,1.28,NA
"PJControl . LAI_Right . 3341 . 50",2018,1,NA,1.7,1.75,1.08,NA,1.6,2.03,1.14,NA
"PJControl . LAI_Right . 3341 . 50",2019,1,NA,1.88,1.71,1.19,NA,1.7,1.75,1.08,NA
"PJControl . LAI_Right . 3341 . 50",2021,1,NA,2.1,1.68,1.25,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3341 . 50",2022,1,NA,2.1,1.8,1.39,NA,2.1,1.68,1.25,NA
"PJControl . LAI_Right . 3342 . 50",2013,1,NA,3,1.4,1.3,9.1,NA,NA,NA,NA
"PJControl . LAI_Right . 3342 . 50",2014,0,NA,NA,NA,NA,NA,3,1.4,1.3,9.1
"PJControl . LAI_Right . 3342 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3342 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3342 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3342 . 50",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3342 . 50",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3342 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3342 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3345 . 50",2013,1,NA,6.3,5.2,4.65,21.4,NA,NA,NA,NA
"PJControl . LAI_Right . 3345 . 50",2014,0,NA,NA,NA,NA,NA,6.3,5.2,4.65,21.4
"PJControl . LAI_Right . 3345 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3345 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3345 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3345 . 50",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3345 . 50",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3345 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3345 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3348 . 50",2013,1,NA,1.5,1.9,2.1,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3348 . 50",2014,1,NA,1.3,2.1,1.2,NA,1.5,1.9,2.1,NA
"PJControl . LAI_Right . 3348 . 50",2016,1,NA,1.52,2.04,1.01,NA,1.6,1.9,1.3,NA
"PJControl . LAI_Right . 3348 . 50",2015,1,NA,1.6,1.9,1.3,NA,1.3,2.1,1.2,NA
"PJControl . LAI_Right . 3348 . 50",2017,1,NA,1.3,1.88,1.52,NA,1.52,2.04,1.01,NA
"PJControl . LAI_Right . 3348 . 50",2018,1,NA,1.4,1.99,1.21,NA,1.3,1.88,1.52,NA
"PJControl . LAI_Right . 3348 . 50",2019,1,NA,1.5,1.85,1.43,NA,1.4,1.99,1.21,NA
"PJControl . LAI_Right . 3348 . 50",2021,1,NA,1.44,2.19,1.36,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3348 . 50",2022,1,NA,1.52,2.08,1.12,NA,1.44,2.19,1.36,NA
"PJControl . LAI_Right . 3350 . 50",2013,1,NA,3,2.35,2.6,8.4,NA,NA,NA,NA
"PJControl . LAI_Right . 3350 . 50",2014,0,NA,NA,NA,NA,NA,3,2.35,2.6,8.4
"PJControl . LAI_Right . 3350 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3350 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3350 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3350 . 50",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3350 . 50",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3350 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3350 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3351 . 50",2013,1,NA,2.2,0.4,0.6,2.7,NA,NA,NA,NA
"PJControl . LAI_Right . 3351 . 50",2014,0,NA,NA,NA,NA,NA,2.2,0.4,0.6,2.7
"PJControl . LAI_Right . 3351 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3351 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3351 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3351 . 50",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3351 . 50",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3351 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3351 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3352 . 50",2013,1,NA,2.4,1,1,3.9,NA,NA,NA,NA
"PJControl . LAI_Right . 3352 . 50",2014,0,NA,NA,NA,NA,NA,2.4,1,1,3.9
"PJControl . LAI_Right . 3352 . 50",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3352 . 50",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3352 . 50",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3352 . 50",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3352 . 50",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3352 . 50",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . LAI_Right . 3352 . 50",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
